,对话编号,私信位置,应答,错最多次相应的应答,是否相同,问题类型,仅含车型信息,是否问句,是否首句,车型,车型配置,门店地址,留联系方式,新车,二手车,求联系,车型_陈述,该句车型,是否留过联系方式,上牌_问句,落地价_问句,裸车价_问句,优惠_问句,现车_问句,贷款_问句,非九大类问句,非九大类问句_首句,非九大类问句_首句_车型,分词结果,具体车型,Y,Ys,Z
506,216,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q540', '豪华', '落地', '得', '多', '钱']",Q5,0,0,1
507,216,2,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['我', '就是', '大概', '了解', '下', '现在', '还', '不', '买买', '也', '是', '明年']",Q5,7,7,1
508,216,3,【空】,【留资】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['你', '什么', '意思']",Q5,6,7,0
509,216,4,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['""', '加', '我', '微信', '电话', '不', '方便', '1568955197', '""']",Q5,1,1,1
510,216,5,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13969050605'],Q5,1,1,1
511,217,1,【留资】,【留资】,相同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['20', '万左右', 'A6', '有', '什么样']",A6,6,6,1
512,217,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15688803581'],A6,1,1,1
513,218,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A6', '豪华', '智雅', '多少', '钱']",A6,0,0,1
514,218,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['17611235723'],A6,1,1,1
515,219,1,【留资】,【留资】,相同,non,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,"['我', '15', '年个', '运', '置换', 'A7', '能', '抵', '多少', '啊']",A7,6,6,1
516,219,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,['13061971801'],A7,1,1,1
517,220,1,【留资】,您想咨询哪款车型？,不同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['只有', '奥迪', '涨价', '吗', '？']",空,2,6,0
518,220,2,新车还是二手车？,新车还是二手车？,相同,落地价问题,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,['Q2'],Q2,3,3,1
519,220,3,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,['二手车'],Q2,0,0,1
520,221,1,【留资】,新车还是二手车？,不同,non,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['A4L', '哪一有', '现车', '啊']",A4,3,6,0
521,221,2,新车还是二手车？,新车还是二手车？,相同,落地价问题,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['多少', '钱']",A4,3,3,1
522,221,3,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['时尚', '动感']",A4,0,0,1
523,221,4,【留资】,【留资】,相同,贷款问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['首付', '多少']",A4,6,6,1
524,221,5,【店里统一分配顾问】,【店里统一分配顾问】,相同,non,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['给', '一下', '销售', '电话']",A4,5,5,1
525,221,6,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['[', '抠', '鼻', ']', '[', '抠', '鼻', ']']",A4,7,7,1
526,221,7,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['WUSHANOVO', '联系', '我']",A4,1,1,1
527,222,1,【留资】,您想咨询哪款车型？,不同,non,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['你们', '奥滴', '是', '新车', '还是', '二手车']",空,2,6,0
528,222,2,【空】,【空】,相同,non,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,['全部'],空,7,7,1
529,223,1,【留资】,【留资】,相同,贷款问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['Q7.45', '低配', '首付', '三层', '月', '供', '多少', '？']",Q7,6,6,1
530,223,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13886218454'],Q7,1,1,1
531,224,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,裸车价问题,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"['3.0', 'T', '裸车', '多少', '钱', '？']",空,2,2,1
532,224,2,【空】,【空】,相同,non,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['我', '也', '不', '知道', '。', '。', '。']",空,7,7,1
533,225,1,【留资】,【留资】,相同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['想', '了解', '下个', 'Q3']",Q3,6,6,1
534,225,2,【空】,【空】,相同,non,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['个车', '是', '新车']",Q3,7,7,1
535,225,3,【留资】,省内可以/外省不行。,不同,non,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['想', '了解', '下个', '3', '系']",Q3,8,6,0
536,226,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['乞丐', 'A6', '多少', '钱']",A6,0,0,1
537,226,2,【留资】,【留资】,相同,non,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"['A6', '不是', '停产', '了', '吗', '还', '这么', '贵']",A6,6,6,1
538,226,3,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['24W', '落地', '可以', '吗', '？']",A6,0,0,1
539,226,4,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['再', '优惠', '一点', '负担', '不起']",A6,7,7,1
540,226,5,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['拜拜'],A6,7,7,1
541,227,1,哪个配置？,哪个配置？,相同,现车问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['21A6', '现在', '有', '现车', '？']",A6,4,4,1
542,227,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['3456789'],A6,1,1,1
543,228,1,裸车XX万左右。,裸车XX万左右。,相同,裸车价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,"['A640', '豪华', '雅致', '裸车', '啥']",A6,11,11,1
544,228,2,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['有', '优惠', '吗']",A6,9,9,1
545,228,3,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['谢谢'],A6,7,7,1
546,229,1,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['我', '是', '家', '和', '万事兴', '地址', '东营市', '广饶县', '同', '和', '小区', '鲜奶', '电话', '13561075527', '谢谢']",空,1,1,1
547,229,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13561075527'],空,1,1,1
548,229,3,【空】,【空】,相同,non,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,"['我', '礼品', '发了', '吗']",空,7,7,1
549,229,4,【空】,【空】,相同,non,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,"['45A6', '卖', '了', '？']",A6,7,7,1
550,229,5,【空】,【空】,相同,non,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['你加', '我', '微信', '给']",A6,7,7,1
551,230,1,【留资】,落地XX万左右。,不同,non,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['我', '一直', '在', '关注', 'Q31.4', '时尚', '已经', '有', '4S店', '报价', '了', '。']",Q3,0,6,0
552,231,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,贷款问题,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['分期', '怎么', '做']",空,2,2,1
553,231,2,新车还是二手车？,新车还是二手车？,相同,贷款问题,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,['A4L'],A4,3,3,1
554,231,3,【留资】,【留资】,相同,贷款问题,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,['二手车'],A4,6,6,1
555,232,1,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['奥迪', 'A5', '中配', '能', '优惠', '多少', '百分比', '？']",A5,9,9,1
556,232,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['17611235723'],A5,1,1,1
557,233,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['奥迪', 'A6', '最低', '配', '上路', '多少', '钱']",A6,0,0,1
558,233,2,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['666'],A6,7,7,1
559,234,1,新车还是二手车？,新车还是二手车？,相同,现车问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['本月', '购买', '车辆', 'A3', '有', '现车', '吗']",A3,3,3,1
560,234,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15755880990'],A3,1,1,1
561,235,1,【留资】,您想咨询哪款车型？,不同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['能', '不能', '调车']",空,2,6,0
562,235,2,【留资】,【留资】,相同,non,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,['A4L40'],A4,6,6,1
563,236,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,优惠问题,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['新车', '现在', '优惠', '力度', '多少', '嘛']",空,2,2,1
564,236,2,哪个配置？,新车还是二手车？,不同,优惠问题,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,['A5'],A5,3,4,0
565,236,3,目前优惠XX个点。,新车还是二手车？,不同,优惠问题,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['40', '两驱']",A5,3,9,0
566,236,4,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13890968787'],A5,1,1,1
567,237,1,新车还是二手车？,新车还是二手车？,相同,现车问题,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['A4', '有', '现车', '吗', '？', '想试', '驾']",A4,3,3,1
568,237,2,【留资】,【留资】,相同,non,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['你', '怎么', '啥', '都', '不', '知道', '？']",A4,6,6,1
569,238,1,哪个配置？,哪个配置？,相同,优惠问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"['Q5', '新车', '现在', '优惠', '力度', '多少', '嘛']",Q5,4,4,1
570,238,2,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['豪华'],Q5,9,9,1
571,239,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['之前', '去过', '咱们', '店里']",空,2,2,1
572,239,2,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['A645', '四驱顶', '配有', '天云灰现', '车', '吗', '？']",A6,10,10,1
573,239,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['18534419222'],A6,1,1,1
574,240,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['您好'],空,2,2,1
575,240,2,新车还是二手车？,新车还是二手车？,相同,贷款问题,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"['奥迪', 'A3L', '首付', '多少', '月', '供', '多少']",A3L,3,3,1
576,240,3,收到，尽快联系您！,【_店地址】,不同,non,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15507059836'],A3L,12,1,0
577,241,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['你们', '有', '粉丝', '群', '吗']",空,2,2,1
578,241,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['好', '手机', '123456789']",空,1,1,1
579,242,1,新车还是二手车？,新车还是二手车？,相同,落地价问题,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['奥迪', 'A4L']",A4,3,3,1
580,242,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['新车', '动感', '时尚']",A4,0,0,1
581,243,1,哪个配置？,哪个配置？,相同,落地价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"['新', 'A6', '有', '吗', '多', '钱']",A6,4,4,1
582,244,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['问', '一下', 'Q540', '顶配', '什么', '价位', '？']",Q5,0,0,1
583,245,1,【留资】,【留资】,相同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['A4L', '改装', '4S店', '能', '帮忙', 'A4L', '改装', '吗']",A4,6,6,1
584,245,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['17611235723'],A4,1,1,1
585,246,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['我', '湖州', '想', '去', '你们', '店里', '看看', '针车']",空,2,2,1
586,246,2,新车还是二手车？,【留资】,不同,non,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,['A5L'],A5,6,3,0
587,246,3,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"['时尚', '动感', '有', '吗']",A5,10,10,1
588,247,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['我', '想', '看看', '车']",空,2,2,1
589,247,2,新车还是二手车？,【留资】,不同,non,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,['A5L'],A5,6,3,0
590,248,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['你好'],空,2,2,1
591,248,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A4L', '新', '车顶', '配', '落地', '价', '多少']",A4,0,0,1
592,248,3,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['汽车', '之家', '比', '你们', '这里', '便宜', '7', '万', '啊']",A4,7,7,1
593,249,1,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['18610096728'],空,1,1,1
594,250,1,【店里统一分配顾问】,【店里统一分配顾问】,相同,non,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['人工', '客服']",空,5,5,1
595,250,2,【店里统一分配顾问】,【店里统一分配顾问】,相同,non,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['我', '想', '找', '人工', '客服']",空,5,5,1
596,250,3,新车还是二手车？,新车还是二手车？,相同,落地价问题,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q5', '最低价', '是', '多少']",Q5,3,3,1
597,250,4,哪个配置？,哪个配置？,相同,落地价问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['新车'],Q5,4,4,1
598,250,5,【店里统一分配顾问】,【店里统一分配顾问】,相同,non,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['给', '个', '销售', '联系方式']",Q5,5,5,1
599,250,6,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['15896780008'],Q5,1,1,1
600,250,7,目前优惠XX个点。,裸车XX万左右。,不同,优惠问题,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,"['Q5L40', '豪华', '动感', '优惠', '多少', '钱']",Q5L,11,9,0
601,251,1,【留资】,【留资】,相同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['想', '咨询', '一下', 'A8']",A8,6,6,1
602,252,1,【留资】,【留资】,相同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['奥迪', 'Q5', '最低', '多少', '？']",Q5,6,6,1
603,252,2,哪个配置？,哪个配置？,相同,落地价问题,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['新车'],Q5,4,4,1
604,253,1,【留资】,哪个配置？,不同,落地价问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['你好', '方便', '介绍', '下', '不同', '配置', 'Q5', '落地', '吗']",Q5,4,6,0
605,253,2,收到，尽快联系您！,【_店地址】,不同,non,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['？', '15953911815']",Q5,12,1,0
606,254,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A6L', '黑色', '40', '动感', '落地', '是', '多少', '？', '全', '购买', '多长时间', '有', '车子', '？', '谢谢']",A6,0,0,1
607,254,2,【空】,【空】,相同,non,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['[', '微笑', ']']",A6,7,7,1
608,254,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['18521775182'],A6,1,1,1
609,255,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['我想', '问下', '嗄']",空,2,2,1
610,255,2,新车还是二手车？,新车还是二手车？,相同,落地价问题,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['我想', '问下', 'A4', '？']",A4,3,3,1
611,255,3,【_店地址】,【_店地址】,相同,non,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['位置', '在', '什么', '地方', '啊']",A4,12,12,1
612,256,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['您好', '我', '想', '问', '一下', '奥迪', 'A6L45', '四驱臻选', '动感', '大概', '什么', '价位']",A6,0,0,1
613,256,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13051971800'],A6,1,1,1
614,257,1,【留资】,【留资】,相同,non,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['新', '两厢', 'A3', '能', '不能', '选', '矩阵']",A3,6,6,1
615,257,2,【留资】,【空】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['粉丝', '群有', '吗']",A3,7,6,0
616,257,3,【留资】,【留资】,相同,non,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"['21', '奥迪', 'A6L40', '豪华', '动感', '咨询']",A6,6,6,1
617,258,1,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"['A3L', '微信', '19906445333', '禁止', '电话', '可微信', '谢谢']",A3L,1,1,1
618,259,1,【留资】,省内可以/外省不行。,不同,non,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['A6', '三十万', '内有', '什么样', '？']",A6,8,6,0
619,260,1,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['A4', '有没有', '17', '年', '左右']",A4,10,10,1
620,260,2,新车还是二手车？,新车还是二手车？,相同,现车问题,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['Q3', '有', '吗']",Q3,3,3,1
621,261,1,您想咨询哪款车型？,省内可以/外省不行。,不同,落地价问题,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['40', '豪华', '多少', '钱', '？']",空,8,2,0
622,261,2,【空】,【空】,相同,non,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['我', '考虑一下']",空,7,7,1
623,262,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['我', '想', '咨询', '一下']",空,2,2,1
624,262,2,落地XX万左右。,落地XX万左右。,相同,落地价问题,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['Q5', '低配']",Q5,0,0,1
625,262,3,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"['微', '信号', 'PLATEAU', '_', 'SABER']",Q5,1,1,1
626,263,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,"['A6', '现在', '优惠', '多钱', '了', '？', '45', '两驱']",A6,0,0,1
627,264,1,有的/目前没有，但是很快就到/我们店没这款车。,【留资】,不同,non,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,"['您好', '有', '奥迪', 'Q2L', '时尚', '动感', '车', '吗']",Q2L,6,10,0
628,264,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13051971800'],Q2L,1,1,1
629,265,1,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['时尚', '动感', 'A4', '蓝色', '有货', '吗']",A4,10,10,1
630,265,2,收到，尽快联系您！,收到，尽快联系您！,相同,non,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,['13811812181'],A4,1,1,1
631,266,1,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['请问', '有', '二手', '奥迪', 'A3', '吗']",A3,10,10,1
632,267,1,您想咨询哪款车型？,您想咨询哪款车型？,相同,non,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"['请问', '有', '粉丝', '群', '吗', '？']",空,2,2,1
633,268,1,有的/目前没有，但是很快就到/我们店没这款车。,有的/目前没有，但是很快就到/我们店没这款车。,相同,现车问题,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"['A4L', '动感', '二手车', '有', '吗']",A4,10,10,1
634,269,1,哪个配置？,哪个配置？,相同,现车问题,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"['A6L', '新有', '么']",A6,4,4,1
635,270,1,落地XX万左右。,落地XX万左右。,相同,落地价问题,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"['A4L', '时尚', '动感', '落地', '多少']",A4,0,0,1
636,270,2,目前优惠XX个点。,目前优惠XX个点。,相同,优惠问题,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['不能', '再', '优惠', '一些', '吗']",A4,9,9,1
637,270,3,【留资】,【空】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['能', '再', '少', '几万', '吗']",A4,7,6,0
638,270,4,【留资】,【空】,不同,non,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['多久', '能', '提车']",A4,7,6,0
